bc_short_name,bc_id,bc_short_name_id,parent_bc_id,bc_categories,bc_synonyms,result_scales,bc_definition,bc_hierarchy_level,bc_hierarchy_full,dec_n
Has Menstrual Periods Indicator,C184708,Has Menstrual Periods Indicator (C184708),C25180,Reproductive Findings;Clinical Findings Indicator;Indicator,HMPIND,Ordinal,An indication as to whether the subject experiences menstrual cycles.,1,Indicator (C25180); Has Menstrual Periods Indicator (C184708),2
Healthcare Encounter Type,C119231,Healthcare Encounter Type (C119231),C25284,Findings About Cardiovascular Events;Cardiovascular System Finding,HETYPE;Encounter Type,Nominal,A classification or description of the visit by a patient or study participant to a medical professional.,1,Type (C25284); Healthcare Encounter Type (C119231),6
Heart Failure Therapy Intensification Type,C119234,Heart Failure Therapy Intensification Type (C119234),C25284,Findings About Cardiovascular Events;Cardiovascular System Finding,"HFTHERIN;Heart Failure Therapy, Intensification",Nominal,A classification or description of the therapeutic agent or procedure that is being escalated.,1,Type (C25284); Heart Failure Therapy Intensification Type (C119234),6
Heart Rate,C49677,Heart Rate (C49677),C49672,Vital Signs,HR,Quantitative,"The number of heartbeats per unit of time, usually expressed as beats per minute.",1,Vital Signs Measurement (C49672); Heart Rate (C49677),7
Height,C25347,Height (C25347),,Characteristics,,Quantitative,The vertical measurement or distance from the base to the top of an object; the vertical dimension of extension.,0,Height (C25347),0
Hematocrit Measurement,C64796,Hematocrit Measurement (C64796),C49286,Laboratory Tests;Hematology Tests,Hematocrit;Packed Cell Volume;PCV;Erythrocyte Volume Fraction;EVF,Quantitative,"A measure of the volume of red blood cells expressed as a percentage of the total blood volume. Normal in males is 43-49%, in females 37-43%.",1,Hematology Test (C49286); Hematocrit Measurement (C64796),4
Hematology Test,C49286,Hematology Test (C49286),,Laboratory Tests,Blood Test;Hematology Procedure,,A laboratory test to measure hematopoietic components and investigate hematologic disorders in a blood sample.,0,Hematology Test (C49286),0
Hematoma Indicator,C179823,Hematoma Indicator (C179823),C181043,Clinical Findings Indicator;Indicator;Urinary System Findings,HEMAIND,Ordinal,An indication as to whether a hematoma is present.,1,Clinical Findings Indicator (C181043); Hematoma Indicator (C179823),6
Hemoglobin A1C Measurement,C64849,Hemoglobin A1C Measurement (C64849),C64848,Laboratory Tests;Hematology Tests;Hemoglobin Measurements,Hemoglobin A1C;HBA1C;Glycosylated Hemoglobin A1C,Quantitative,The determination of the amount of hemoglobin A1C present in a sample.,2,Hematology Test (C49286); Hemoglobin Measurement (C64848); Hemoglobin A1C Measurement (C64849),4
Hemoglobin A1C to Hemoglobin Ratio Measurement,C111207,Hemoglobin A1C to Hemoglobin Ratio Measurement (C111207),C64848,Laboratory Tests;Hematology Tests;Hemoglobin Measurements,Hemoglobin A1C/Hemoglobin;HBA1CHGB,Quantitative,The determination of the ratio of the glycosylated hemoglobin compared to total hemoglobin present in a sample. The measurement may be expressed as a ratio or percentage.,2,Hematology Test (C49286); Hemoglobin Measurement (C64848); Hemoglobin A1C to Hemoglobin Ratio Measurement (C111207),4
Hemoglobin Measurement,C64848,Hemoglobin Measurement (C64848),C49286,Laboratory Tests;Hematology Tests,Hemoglobin;HGB,Quantitative,A quantitative measurement of the amount of hemoglobin present in a biospecimen.,1,Hematology Test (C49286); Hemoglobin Measurement (C64848),5
High Density Lipoprotein Cholesterol Measurement,C105587,High Density Lipoprotein Cholesterol Measurement (C105587),C74949,Laboratory Tests;Chemistry Tests;Lipid Measurements,HDL;HDL Cholesterol,Quantitative,The determination of the amount of high-density lipoprotein cholesterol present in a sample.,2,Chemistry Test (C49237); Lipid Measurement (C74949); High Density Lipoprotein Cholesterol Measurement (C105587),4
History of Tobacco Use,C181760,History of Tobacco Use (C181760),,Substance Use;Personal Medical History;Medical History,Tobacco Use;Tobacco Use History,Nominal,A description of an individual's current or previous use of tobacco.,0,History of Tobacco Use (C181760),14
Hormone Measurement,C74742,Hormone Measurement (C74742),,Laboratory Tests;Chemistry Tests;Endocrine Tests,,,The determination of the amount of hormone present in a sample.,0,Hormone Measurement (C74742),0
Hormone Receptor Status,C188928,Hormone Receptor Status (C188928),C94299,Oncology Standards;Breast Cancer TAUG;Hormone Measurements;Endocrine Tests;Chemistry Test;Protein or Enzyme Type Measurement,HR Status,Ordinal;Quantitative,An indication of the presence or absence of detection of hormone receptor expression in a sample.,1,Receptor Status (C94299); Hormone Receptor Status (C188928),7
Hormone Resistance,C147564,Hormone Resistance (C147564),C36285,Oncology Standards;Breast Cancer TAUG;Endocrine Tests;Hormone Measurements,Endocrine Resistance;Hormone Therapy Resistance,Ordinal,A finding indicating decreased tissue sensitivity to a hormone.,1,Endocrine System Finding (C36285); Hormone Resistance (C147564),6
Hospital Medical Record Indicator,C135386,Hospital Medical Record Indicator (C135386),C25180,Death Diagnosis and Details;Indicator,HMROIND;Hospital Medical Record Obtained Ind;Hospital Medical Record Obtained Indicator,Ordinal,An indication as to whether medical records were obtained from the hospital.,1,Indicator (C25180); Hospital Medical Record Indicator (C135386),2
Hospitalized Due to Pregnancy Complication Indicator,C176360,Hospitalized Due to Pregnancy Complication Indicator (C176360),C25180,Reproductive Findings;Clinical Findings Indicator;Indicator,HSPGCIND;Hosp Due to Pregnancy Complication Ind,Ordinal,An indication as to whether the individual was hospitalized due to a pregnancy complication.,1,Indicator (C25180); Hospitalized Due to Pregnancy Complication Indicator (C176360),2
Hospitalized at Time of Death Indicator,C198258,Hospitalized at Time of Death Indicator (C198258),C25180,Death Diagnosis and Details;Indicator,HSDTHIND,Ordinal,An indication as to whether the subject was hospitalized at the time of death.,1,Indicator (C25180); Hospitalized at Time of Death Indicator (C198258),2
Human Epidermal Growth Factor Receptor 2 Measurement,C112312,Human Epidermal Growth Factor Receptor 2 Measurement (C112312),C64430,Oncology Standards;Breast Cancer;Chemistry Test;Protein or Enzyme Type Measurement,ERBB2;HER2;HER2/NEU;Receptor Tyrosine-Protein Kinase erbB-2 Measurement,Quantitative,The determination of the amount of human epidermal growth factor receptor 2 present in a sample.,1,Protein or Enzyme Type Measurement (C64430); Human Epidermal Growth Factor Receptor 2 Measurement (C112312),7
Imaging Procedure,C17369,Imaging Procedure (C17369),,Diagnostic Imaging;Medical Imaging;Diagnostic Procedures;Procedures;Breast Cancer TAUG,,,"Any technology or method that aids in the visualization of any biological process, cell, tissue or organ for use in screening, diagnosis, surgical procedures or therapy.",0,Imaging Procedure (C17369),0
Immunodiagnostic Procedure,C15260,Immunodiagnostic Procedure (C15260),,Immunology Tests;Immunodiagnostic Procedure,,,"Procedures that use immunological methods to diagnose diseases, monitor health, and guide treatment decisions",0,Immunodiagnostic Procedure (C15260),0
Immunology Test,C16723,Immunology Test (C16723),,Laboratory Tests,,,Laboratory test involving interaction of antigens with specific antibodies.,0,Immunology Test (C16723),0
Inclusion Criteria,C25532,Inclusion Criteria (C25532),C16112,Eligibility Criteria;Inclusion Exclusion Criteria,Inclusion,Ordinal,"Medical and/or social characteristics which are necessary for a subject to be allowed to participate in a clinical study, as outlined in the study protocol. Meeting inclusion criteria is not a sufficient condition for entry or recruitment of a subject into the study. Characteristics limiting the eligibility of a subject for the clinical study must be considered.",1,Clinical Trial Eligibility Criteria (C16112); Inclusion Criteria (C25532),5
Indicator,C25180,Indicator (C25180),,Indicator,,,"An event, entity or condition that typically characterizes a prescribed environment or situation and determines or aids in determining whether certain stated circumstances exist or criteria are satisfied.",0,Indicator (C25180),0
Individual Surgically Sterile Indicator,C189355,Individual Surgically Sterile Indicator (C189355),C25180,Reproductive Findings;Clinical Findings Indicator;Indicator,SRGSTIND;Surgically Sterile Indicator,Ordinal,An indication as to whether the individual has been surgically sterilized.,1,Indicator (C25180); Individual Surgically Sterile Indicator (C189355),2
Induced Abortion Indicator,C156588,Induced Abortion Indicator (C156588),C25180,Reproductive Findings;Clinical Findings Indicator;Indicator,INABOIND,Ordinal,An indication as to whether the female subject has had an induced abortion procedure.,1,Indicator (C25180); Induced Abortion Indicator (C156588),2
Induration Longest Diameter,C122196,Induration Longest Diameter (C122196),C96684,Longest Diameter;Skin Response,IDRLDIAM,Quantitative,The longest diameter of an area of hardness in the skin.,2,Diameter (C25285); Longest Diameter (C96684); Induration Longest Diameter (C122196),7
Infertility Indicator,C189356,Infertility Indicator (C189356),C25180,Reproductive Findings;Clinical Findings Indicator;Indicator,INFRTIND,Ordinal,An indication as to whether the individual has experienced infertility.,1,Indicator (C25180); Infertility Indicator (C189356),2
Information Source for Cause of Death,C176287,Information Source for Cause of Death (C176287),C25683,Death Diagnosis and Details;Source,INFOSCOD;cause of death source,Nominal,The authoritative source that provided the cause of death information.,1,Source (C25683); Information Source for Cause of Death (C176287),2
Informed Consent,C16735,Informed Consent (C16735),,Subject Disposition;Protocol Milestones,Informed Consent Obtained,Nominal,Consent by a patient to a surgical or medical procedure or participation in a clinical study after achieving an understanding of the relevant medical facts and the risks involved.,0,Informed Consent (C16735),5
Interleukin 6 Measurement,C74834,Interleukin 6 Measurement (C74834),C74804,Laboratory Tests;Protein or Enzyme Measurements;Chemistry Tests,INTLK6;Interleukin 6,Quantitative;Ordinal,The determination of the amount of interleukin 6 present in a sample.,1,Cytokine Measurement (C74804); Interleukin 6 Measurement (C74834),3
Intervention or Procedure,C25218,Intervention or Procedure (C25218),,Procedures;Interventions,Procedure;Intervention,,"An activity that produces an effect, or that is intended to alter the course of a disease in a patient or population. This is a general term that encompasses the medical, social, behavioral, and environmental acts that can have preventive, therapeutic, or palliative effects.",0,Intervention or Procedure (C25218),0
Intraventricular and Intraatrial Conduction ECG Assessment,C111238,Intraventricular and Intraatrial Conduction ECG Assessment (C111238),C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,IVTIACD;Intraventricular-Intraatrial Conduction,Nominal,An electrocardiographic assessment of the transmission of electrical impulses through the cardiac atria and ventricles.,1,Electrocardiogram Test (C83146); Intraventricular and Intraatrial Conduction ECG Assessment (C111238),7
Irregular Menstrual Periods Indicator,C189353,Irregular Menstrual Periods Indicator (C189353),C25180,Reproductive Findings;Clinical Findings Indicator;Indicator,IRRMPIND,Ordinal,An indication as to whether the individual has experienced irregular menstrual periods.,1,Indicator (C25180); Irregular Menstrual Periods Indicator (C189353),2
Ischemic Evidence Type,C119236,Ischemic Evidence Type (C119236),C25284,Findings About Cardiovascular Events;Cardiovascular System Finding,ISCETYP,Nominal,A classification or description of the evidence of ischemia in the subject.,1,Type (C25284); Ischemic Evidence Type (C119236),6
Ketone Measurement,C64854,Ketone Measurement (C64854),C49237,Laboratory Tests;Chemistry Tests,Ketones,Quantitative;Ordinal,A quantitative measurement of the amount of ketones present in a sample.,1,Chemistry Test (C49237); Ketone Measurement (C64854),4
Ki-67 Labeling Index,C157250,Ki-67 Labeling Index (C157250),C28042,Cancer Biomarkers;Oncology Standards;Breast Cancer TAUG;Molecular Measurements,Ki-67;Ki-67Anti-KI67 Labeling Index;Anti-Ki-67 Labeling Index;Anti-MKI67 Labeling Index;Ki-67 Labeling Index;Ki-67 MIB1 Labeling Index;MIB-1 Antibody Labeling Index;MIB-1 Labeling Index;MIB1 Antibody Labeling Index;MIB1 Labeling Index,Quantitative,The percentage of cells in a sample that are dividing that is determined by immunohistochemical staining techniques using MIB-1 antibody (anti-Ki-67 protein antibody).,1,Proliferative Index (C28042); Ki-67 Labeling Index (C157250),9
