package_date,bc_id,sdtmig_start_version,sdtmig_end_version,domain,vlm_source,vlm_group_id,short_name,sdtm_variable,dec_id,nsv_flag,codelist,codelist_submission_value,subset_codelist,value_list,assigned_term,assigned_value,role,subject,linking_phrase,predicate_term,object,data_type,length,format,significant_digits,mandatory_variable,mandatory_value,origin_type,origin_source,comparator,vlm_target
2025-07-01,C38037,3-2,,LB,LB.LBTESTCD,BILIURIN,Bilirubin Concentration in Urine,LBCAT,,N,,,,,,CHEMISTRY,Qualifier,LBCAT,groups values in,GROUPS,LBTESTCD,,,,,Y,N,,,,
2025-07-01,C38037,3-2,,LB,LB.LBTESTCD,BILIURIN,Bilirubin Concentration in Urine,LBORRES,C70856,N,,,,,,,Qualifier,LBORRES,is the result of the test in,IS_RESULT_OF,LBTESTCD,float,12.0,12.4,4.0,Y,N,Collected,Vendor,,Y
2025-07-01,C38037,3-2,,LB,LB.LBTESTCD,BILIURIN,Bilirubin Concentration in Urine,LBORRESU,C48207,N,C71620,UNIT,,mg/dL;mg/L;mmol/L;umol/L,,,Qualifier,LBORRESU,is the unit for the value in,IS_UNIT_FOR,LBORRES,,,,,Y,N,,,,Y
2025-07-01,C38037,3-2,,LB,LB.LBTESTCD,BILIURIN,Bilirubin Concentration in Urine,LBSTRESC,C70856,N,,,,,,,Qualifier,LBSTRESC,is the result of the test in,IS_RESULT_OF,LBTESTCD,float,12.0,12.4,4.0,Y,N,Collected,Vendor,,Y
2025-07-01,C38037,3-2,,LB,LB.LBTESTCD,BILIURIN,Bilirubin Concentration in Urine,LBSTRESN,C70856,N,,,,,,,Qualifier,LBSTRESN,is the result of the test in,IS_RESULT_OF,LBTESTCD,float,12.0,12.4,4.0,Y,N,Collected,Vendor,,Y
2025-07-01,C38037,3-2,,LB,LB.LBTESTCD,BILIURIN,Bilirubin Concentration in Urine,LBSTRESU,C48207,N,C71620,UNIT,,,C48508,umol/L,Qualifier,LBSTRESU,is the unit for the value in,IS_UNIT_FOR,LBSTRESN,,,,,Y,N,,,,Y
2025-07-01,C38037,3-2,,LB,LB.LBTESTCD,BILIURIN,Bilirubin Concentration in Urine,LBLOINC,,N,,,,1978-6;70199-5,,,Qualifier,LBLOINC,identifies an observation described by,IDENTIFIES_OBSERVATION,LBTESTCD,,,,,N,N,,,,
2025-07-01,C38037,3-2,,LB,LB.LBTESTCD,BILIURIN,Bilirubin Concentration in Urine,LBSPEC,C70713,N,C78734,SPECTYPE,,,C13283,URINE,Qualifier,LBSPEC,is the specimen tested in,IS_SPECIMEN_TESTED_IN,LBTESTCD,,,,,Y,N,,,EQ,
2025-07-01,C38037,3-2,,LB,LB.LBTESTCD,BILIURIN,Bilirubin Concentration in Urine,LBFAST,C93566,N,C66742,NY,NY_NY,N;Y,,,Qualifier,LBFAST,is the subject's fasting status during the performance of the test in,IS_SUBJECT_STATE_FOR,LBTESTCD,,,,,N,N,,,,
2025-07-01,C38037,3-2,,LB,LB.LBTESTCD,BILIURIN,Bilirubin Concentration in Urine,LBDTC,C82515,N,,,,,,,Timing,LBDTC,is the start date for,IS_TIMING_FOR,LBTESTCD,,,,,Y,N,,,,
2025-07-01,C38037,3-2,,LB,LB.LBTESTCD,BILIURINPRES,Bilirubin Presence in Urine,LBTESTCD,,N,C65047,LBTESTCD,,,C38037,BILI,Topic,LBTESTCD,is the code for the value in,IS_DECODED_BY,LBTEST,,,,,Y,N,,,EQ,
2025-07-01,C38037,3-2,,LB,LB.LBTESTCD,BILIURINPRES,Bilirubin Presence in Urine,LBTEST,,N,C67154,LBTEST,,,C38037,Bilirubin,Qualifier,LBTEST,decodes the value in,DECODES,LBTESTCD,,,,,Y,N,,,,
2025-07-01,C38037,3-2,,LB,LB.LBTESTCD,BILIURINPRES,Bilirubin Presence in Urine,LBCAT,,N,,,,,,URINALYSIS,Qualifier,LBCAT,groups values in,GROUPS,LBTESTCD,,,,,Y,N,,,,
2025-07-01,C38037,3-2,,LB,LB.LBTESTCD,BILIURINPRES,Bilirubin Presence in Urine,LBORRES,C70856,N,,,,,,,Qualifier,LBORRES,is the result of the test in,IS_RESULT_OF,LBTESTCD,text,200.0,,4.0,Y,N,Collected,Vendor,,Y
2025-07-01,C38037,3-2,,LB,LB.LBTESTCD,BILIURINPRES,Bilirubin Presence in Urine,LBSTRESC,C70856,N,,,,,,,Qualifier,LBSTRESC,is the result of the test in,IS_RESULT_OF,LBTESTCD,text,200.0,,4.0,Y,N,Collected,Vendor,,Y
2025-07-01,C38037,3-2,,LB,LB.LBTESTCD,BILIURINPRES,Bilirubin Presence in Urine,LBSTRESN,C70856,N,,,,,,,Qualifier,LBSTRESN,is the result of the test in,IS_RESULT_OF,LBTESTCD,float,12.0,12.4,4.0,Y,N,Collected,Vendor,,Y
2025-07-01,C38037,3-2,,LB,LB.LBTESTCD,BILIURINPRES,Bilirubin Presence in Urine,LBLOINC,,N,,,,,,1977-8,Qualifier,LBLOINC,identifies an observation described by,IDENTIFIES_OBSERVATION,LBTESTCD,,,,,N,N,,,,
2025-07-01,C38037,3-2,,LB,LB.LBTESTCD,BILIURINPRES,Bilirubin Presence in Urine,LBSPEC,C70713,N,C78734,SPECTYPE,,,C13283,URINE,Qualifier,LBSPEC,is the specimen tested in,IS_SPECIMEN_TESTED_IN,LBTESTCD,,,,,Y,N,,,EQ,
2025-07-01,C38037,3-2,,LB,LB.LBTESTCD,BILIURINPRES,Bilirubin Presence in Urine,LBFAST,C93566,N,C66742,NY,NY_NY,N;Y,,,Qualifier,LBFAST,is the subject's fasting status during the performance of the test in,IS_SUBJECT_STATE_FOR,LBTESTCD,,,,,N,N,,,,
2025-07-01,C38037,3-2,,LB,LB.LBTESTCD,BILIURINPRES,Bilirubin Presence in Urine,LBDTC,C82515,N,,,,,,,Timing,LBDTC,is the start date for,IS_TIMING_FOR,LBTESTCD,,,,,Y,N,,,,
2025-07-01,C174314,3-2,,LB,LB.LBTESTCD,BLYCEBLD,B-Lymphocytes in Blood,LBTESTCD,,N,C65047,LBTESTCD,,,C174314,BLYCE,Topic,LBTESTCD,is the code for the value in,IS_DECODED_BY,LBTEST,,,,,Y,N,,,EQ,
2025-07-01,C174314,3-2,,LB,LB.LBTESTCD,BLYCEBLD,B-Lymphocytes in Blood,LBTEST,,N,C67154,LBTEST,,,C174314,B-Lymphocytes,Qualifier,LBTEST,decodes the value in,DECODES,LBTESTCD,,,,,Y,N,,,,
2025-07-01,C174314,3-2,,LB,LB.LBTESTCD,BLYCEBLD,B-Lymphocytes in Blood,LBCAT,,N,,,,,,HEMATOLOGY,Qualifier,LBCAT,groups values in,GROUPS,LBTESTCD,,,,,Y,N,,,,
2025-07-01,C174314,3-2,,LB,LB.LBTESTCD,BLYCEBLD,B-Lymphocytes in Blood,LBORRES,C70856,N,,,,,,,Qualifier,LBORRES,is the result of the test in,IS_RESULT_OF,LBTESTCD,float,12.0,12.4,4.0,Y,N,Collected,Vendor,,Y
2025-07-01,C174314,3-2,,LB,LB.LBTESTCD,BLYCEBLD,B-Lymphocytes in Blood,LBORRESU,C67391,N,C71620,UNIT,,10^9/L;10^6/L,,,Qualifier,LBORRESU,is the unit for the value in,IS_UNIT_FOR,LBORRES,,,,,Y,N,,,,Y
2025-07-01,C174314,3-2,,LB,LB.LBTESTCD,BLYCEBLD,B-Lymphocytes in Blood,LBSTRESC,C70856,N,,,,,,,Qualifier,LBSTRESC,is the result of the test in,IS_RESULT_OF,LBTESTCD,float,12.0,12.4,4.0,Y,N,Collected,Vendor,,Y
2025-07-01,C174314,3-2,,LB,LB.LBTESTCD,BLYCEBLD,B-Lymphocytes in Blood,LBSTRESN,C70856,N,,,,,,,Qualifier,LBSTRESN,is the result of the test in,IS_RESULT_OF,LBTESTCD,float,12.0,12.4,4.0,Y,N,Collected,Vendor,,Y
2025-07-01,C174314,3-2,,LB,LB.LBTESTCD,BLYCEBLD,B-Lymphocytes in Blood,LBSTRESU,C67391,N,C71620,UNIT,,,C67452,10^6/L,Qualifier,LBSTRESU,is the unit for the value in,IS_UNIT_FOR,LBSTRESN,,,,,Y,N,,,,Y
2025-07-01,C174314,3-2,,LB,LB.LBTESTCD,BLYCEBLD,B-Lymphocytes in Blood,LBLOINC,,N,,,,,,11130-2,Qualifier,LBLOINC,identifies an observation described by,IDENTIFIES_OBSERVATION,LBTESTCD,,,,,N,N,,,,
2025-07-01,C174314,3-2,,LB,LB.LBTESTCD,BLYCEBLD,B-Lymphocytes in Blood,LBSPEC,C70713,N,C78734,SPECTYPE,,,C12434,BLOOD,Qualifier,LBSPEC,is the specimen tested in,IS_SPECIMEN_TESTED_IN,LBTESTCD,,,,,Y,N,,,EQ,
2025-07-01,C174314,3-2,,LB,LB.LBTESTCD,BLYCEBLD,B-Lymphocytes in Blood,LBFAST,C93566,N,C66742,NY,NY_NY,N;Y,,,Qualifier,LBFAST,is the subject's fasting status during the performance of the test in,IS_SUBJECT_STATE_FOR,LBTESTCD,,,,,N,N,,,,
2025-07-01,C174314,3-2,,LB,LB.LBTESTCD,BLYCEBLD,B-Lymphocytes in Blood,LBDTC,C82515,N,,,,,,,Timing,LBDTC,is the start date for,IS_TIMING_FOR,LBTESTCD,,,,,Y,N,,,,
2025-07-01,C64488,3-2,,LB,LB.LBTESTCD,CABLD,Calcium Concentration in Blood,LBTESTCD,,N,C65047,LBTESTCD,,,C64488,CA,Topic,LBTESTCD,is the code for the value in,IS_DECODED_BY,LBTEST,,,,,Y,N,,,EQ,
2025-07-01,C64488,3-2,,LB,LB.LBTESTCD,CABLD,Calcium Concentration in Blood,LBTEST,,N,C67154,LBTEST,,,C64488,Calcium,Qualifier,LBTEST,decodes the value in,DECODES,LBTESTCD,,,,,Y,N,,,,
2025-07-01,C64488,3-2,,LB,LB.LBTESTCD,CABLD,Calcium Concentration in Blood,LBCAT,,N,,,,,,CHEMISTRY,Qualifier,LBCAT,groups values in,GROUPS,LBTESTCD,,,,,Y,N,,,,
2025-07-01,C64488,3-2,,LB,LB.LBTESTCD,CABLD,Calcium Concentration in Blood,LBORRES,C70856,N,,,,,,,Qualifier,LBORRES,is the result of the test in,IS_RESULT_OF,LBTESTCD,float,12.0,12.4,4.0,Y,N,Collected,Vendor,,Y
2025-07-01,C64488,3-2,,LB,LB.LBTESTCD,CABLD,Calcium Concentration in Blood,LBORRESU,C48207,N,C71620,UNIT,,mg/dL;mg/L;mmol/L;mEq/dL;mEq/L,,,Qualifier,LBORRESU,is the unit for the value in,IS_UNIT_FOR,LBORRES,,,,,Y,N,,,,Y
2025-07-01,C64488,3-2,,LB,LB.LBTESTCD,CABLD,Calcium Concentration in Blood,LBSTRESC,C70856,N,,,,,,,Qualifier,LBSTRESC,is the result of the test in,IS_RESULT_OF,LBTESTCD,float,12.0,12.4,4.0,Y,N,Collected,Vendor,,Y
2025-07-01,C64488,3-2,,LB,LB.LBTESTCD,CABLD,Calcium Concentration in Blood,LBSTRESN,C70856,N,,,,,,,Qualifier,LBSTRESN,is the result of the test in,IS_RESULT_OF,LBTESTCD,float,12.0,12.4,4.0,Y,N,Collected,Vendor,,Y
2025-07-01,C64488,3-2,,LB,LB.LBTESTCD,CABLD,Calcium Concentration in Blood,LBSTRESU,C48207,N,C71620,UNIT,,,C64387,mmol/L,Qualifier,LBSTRESU,is the unit for the value in,IS_UNIT_FOR,LBSTRESN,,,,,Y,N,,,,Y
2025-07-01,C64488,3-2,,LB,LB.LBTESTCD,CABLD,Calcium Concentration in Blood,LBLOINC,,N,,,,1996-8;49765-1,,,Qualifier,LBLOINC,identifies an observation described by,IDENTIFIES_OBSERVATION,LBTESTCD,,,,,N,N,,,,
2025-07-01,C64488,3-2,,LB,LB.LBTESTCD,CABLD,Calcium Concentration in Blood,LBSPEC,C70713,N,C78734,SPECTYPE,,,C12434,BLOOD,Qualifier,LBSPEC,is the specimen tested in,IS_SPECIMEN_TESTED_IN,LBTESTCD,,,,,Y,N,,,EQ,
2025-07-01,C64488,3-2,,LB,LB.LBTESTCD,CABLD,Calcium Concentration in Blood,LBFAST,C93566,N,C66742,NY,NY_NY,N;Y,,,Qualifier,LBFAST,is the subject's fasting status during the performance of the test in,IS_SUBJECT_STATE_FOR,LBTESTCD,,,,,N,N,,,,
2025-07-01,C64488,3-2,,LB,LB.LBTESTCD,CABLD,Calcium Concentration in Blood,LBDTC,C82515,N,,,,,,,Timing,LBDTC,is the start date for,IS_TIMING_FOR,LBTESTCD,,,,,Y,N,,,,
2025-07-01,C96591,3-2,,LB,LB.LBTESTCD,CARBXHGB,Carboxyhemoglobin Concentration in Blood,LBTESTCD,,N,C65047,LBTESTCD,,,C96591,CARBXHGB,Topic,LBTESTCD,is the code for the value in,IS_DECODED_BY,LBTEST,,,,,Y,N,,,EQ,
2025-07-01,C96591,3-2,,LB,LB.LBTESTCD,CARBXHGB,Carboxyhemoglobin Concentration in Blood,LBTEST,,N,C67154,LBTEST,,,C96591,Carboxyhemoglobin,Qualifier,LBTEST,decodes the value in,DECODES,LBTESTCD,,,,,Y,N,,,,
2025-07-01,C96591,3-2,,LB,LB.LBTESTCD,CARBXHGB,Carboxyhemoglobin Concentration in Blood,LBCAT,,N,,,,,,HEMATOLOGY,Qualifier,LBCAT,groups values in,GROUPS,LBTESTCD,,,,,Y,N,,,,
2025-07-01,C96591,3-2,,LB,LB.LBTESTCD,CARBXHGB,Carboxyhemoglobin Concentration in Blood,LBORRES,C70856,N,,,,,,,Qualifier,LBORRES,is the result of the test in,IS_RESULT_OF,LBTESTCD,float,12.0,12.4,4.0,Y,N,Collected,,,Y
2025-07-01,C96591,3-2,,LB,LB.LBTESTCD,CARBXHGB,Carboxyhemoglobin Concentration in Blood,LBORRESU,C64571,N,C71620,UNIT,,g/dL,,,Qualifier,LBORRESU,is the unit for the value in,IS_UNIT_FOR,LBORRES,,,,,Y,N,,,,Y
2025-07-01,C96591,3-2,,LB,LB.LBTESTCD,CARBXHGB,Carboxyhemoglobin Concentration in Blood,LBSTRESC,C70856,N,,,,,,,Qualifier,LBSTRESC,is the result of the test in,IS_RESULT_OF,LBTESTCD,float,12.0,12.4,,Y,N,Collected,,,Y
2025-07-01,C96591,3-2,,LB,LB.LBTESTCD,CARBXHGB,Carboxyhemoglobin Concentration in Blood,LBSTRESN,C70856,N,,,,,,,Qualifier,LBSTRESN,is the result of the test in,IS_RESULT_OF,LBTESTCD,float,12.0,12.4,4.0,Y,N,Collected,,,Y
2025-07-01,C96591,3-2,,LB,LB.LBTESTCD,CARBXHGB,Carboxyhemoglobin Concentration in Blood,LBSTRESU,C64571,N,C71620,UNIT,,,,,Qualifier,LBSTRESU,is the unit for the value in,IS_UNIT_FOR,LBSTRESN,,,,,Y,N,,,,Y
2025-07-01,C96591,3-2,,LB,LB.LBTESTCD,CARBXHGB,Carboxyhemoglobin Concentration in Blood,LBLOINC,,N,,,,,,31157-1,Qualifier,LBLOINC,identifies an observation described by,IDENTIFIES_OBSERVATION,LBTESTCD,,,,,N,N,,,,
2025-07-01,C96591,3-2,,LB,LB.LBTESTCD,CARBXHGB,Carboxyhemoglobin Concentration in Blood,LBSPEC,C70713,N,C78734,SPECTYPE,,,C12434,BLOOD,Qualifier,LBSPEC,is the specimen tested in,IS_SPECIMEN_TESTED_IN,LBTESTCD,,,,,Y,N,,,EQ,
2025-07-01,C96591,3-2,,LB,LB.LBTESTCD,CARBXHGB,Carboxyhemoglobin Concentration in Blood,LBDTC,C82515,N,,,,,,,Timing,LBDTC,is the start date for,IS_TIMING_FOR,LBTESTCD,,,,,Y,N,,,,
2025-07-01,C64488,3-2,,LB,LB.LBTESTCD,CASERPL,Calcium Concentration in Serum or Plasma,LBTESTCD,,N,C65047,LBTESTCD,,,C64488,CA,Topic,LBTESTCD,is the code for the value in,IS_DECODED_BY,LBTEST,,,,,Y,N,,,EQ,
2025-07-01,C64488,3-2,,LB,LB.LBTESTCD,CASERPL,Calcium Concentration in Serum or Plasma,LBTEST,,N,C67154,LBTEST,,,C64488,Calcium,Qualifier,LBTEST,decodes the value in,DECODES,LBTESTCD,,,,,Y,N,,,,
2025-07-01,C64488,3-2,,LB,LB.LBTESTCD,CASERPL,Calcium Concentration in Serum or Plasma,LBCAT,,N,,,,,,CHEMISTRY,Qualifier,LBCAT,groups values in,GROUPS,LBTESTCD,,,,,Y,N,,,,
2025-07-01,C64488,3-2,,LB,LB.LBTESTCD,CASERPL,Calcium Concentration in Serum or Plasma,LBORRES,C70856,N,,,,,,,Qualifier,LBORRES,is the result of the test in,IS_RESULT_OF,LBTESTCD,float,12.0,12.4,4.0,Y,N,Collected,Vendor,,Y
2025-07-01,C64488,3-2,,LB,LB.LBTESTCD,CASERPL,Calcium Concentration in Serum or Plasma,LBORRESU,C48207,N,C71620,UNIT,,mg/dL;mg/L;mmol/L;mEq/dL;mEq/L,,,Qualifier,LBORRESU,is the unit for the value in,IS_UNIT_FOR,LBORRES,,,,,Y,N,,,,Y
2025-07-01,C64488,3-2,,LB,LB.LBTESTCD,CASERPL,Calcium Concentration in Serum or Plasma,LBSTRESC,C70856,N,,,,,,,Qualifier,LBSTRESC,is the result of the test in,IS_RESULT_OF,LBTESTCD,float,12.0,12.4,4.0,Y,N,Collected,Vendor,,Y
2025-07-01,C64488,3-2,,LB,LB.LBTESTCD,CASERPL,Calcium Concentration in Serum or Plasma,LBSTRESN,C70856,N,,,,,,,Qualifier,LBSTRESN,is the result of the test in,IS_RESULT_OF,LBTESTCD,float,12.0,12.4,4.0,Y,N,Collected,Vendor,,Y
2025-07-01,C64488,3-2,,LB,LB.LBTESTCD,CASERPL,Calcium Concentration in Serum or Plasma,LBSTRESU,C48207,N,C71620,UNIT,,,C64387,mmol/L,Qualifier,LBSTRESU,is the unit for the value in,IS_UNIT_FOR,LBSTRESN,,,,,Y,N,,,,Y
2025-07-01,C64488,3-2,,LB,LB.LBTESTCD,CASERPL,Calcium Concentration in Serum or Plasma,LBLOINC,,N,,,,17861-6;2000-8,,,Qualifier,LBLOINC,identifies an observation described by,IDENTIFIES_OBSERVATION,LBTESTCD,,,,,N,N,,,,
2025-07-01,C64488,3-2,,LB,LB.LBTESTCD,CASERPL,Calcium Concentration in Serum or Plasma,LBSPEC,C70713,N,C78734,SPECTYPE,,,C105706,SERUM OR PLASMA,Qualifier,LBSPEC,is the specimen tested in,IS_SPECIMEN_TESTED_IN,LBTESTCD,,,,,Y,N,,,EQ,
2025-07-01,C64488,3-2,,LB,LB.LBTESTCD,CASERPL,Calcium Concentration in Serum or Plasma,LBFAST,C93566,N,C66742,NY,NY_NY,N;Y,,,Qualifier,LBFAST,is the subject's fasting status during the performance of the test in,IS_SUBJECT_STATE_FOR,LBTESTCD,,,,,N,N,,,,
2025-07-01,C64488,3-2,,LB,LB.LBTESTCD,CASERPL,Calcium Concentration in Serum or Plasma,LBDTC,C82515,N,,,,,,,Timing,LBDTC,is the start date for,IS_TIMING_FOR,LBTESTCD,,,,,Y,N,,,,
2025-07-01,C105586,3-2,,LB,LB.LBTESTCD,CHOLSERPL,Cholesterol in Serum or Plasma,LBTESTCD,,N,C65047,LBTESTCD,,,C105586,CHOL,Topic,LBTESTCD,is the code for the value in,IS_DECODED_BY,LBTEST,,,,,Y,N,,,EQ,
2025-07-01,C105586,3-2,,LB,LB.LBTESTCD,CHOLSERPL,Cholesterol in Serum or Plasma,LBTEST,,N,C67154,LBTEST,,,C105586,Cholesterol,Qualifier,LBTEST,decodes the value in,DECODES,LBTESTCD,,,,,Y,N,,,,
2025-07-01,C105586,3-2,,LB,LB.LBTESTCD,CHOLSERPL,Cholesterol in Serum or Plasma,LBCAT,,N,,,,,,CHEMISTRY,Qualifier,LBCAT,groups values in,GROUPS,LBTESTCD,,,,,Y,N,,,,
2025-07-01,C105586,3-2,,LB,LB.LBTESTCD,CHOLSERPL,Cholesterol in Serum or Plasma,LBORRES,C70856,N,,,,,,,Qualifier,LBORRES,is the result of the test in,IS_RESULT_OF,LBTESTCD,float,12.0,12.4,4.0,Y,N,Collected,Vendor,,Y
2025-07-01,C105586,3-2,,LB,LB.LBTESTCD,CHOLSERPL,Cholesterol in Serum or Plasma,LBORRESU,C48207,N,C71620,UNIT,,mg/dL;mg/L;mmol/L;umol/L,,,Qualifier,LBORRESU,is the unit for the value in,IS_UNIT_FOR,LBORRES,,,,,Y,N,,,,Y
2025-07-01,C105586,3-2,,LB,LB.LBTESTCD,CHOLSERPL,Cholesterol in Serum or Plasma,LBSTRESC,C70856,N,,,,,,,Qualifier,LBSTRESC,is the result of the test in,IS_RESULT_OF,LBTESTCD,float,12.0,12.4,4.0,Y,N,Collected,Vendor,,Y
2025-07-01,C105586,3-2,,LB,LB.LBTESTCD,CHOLSERPL,Cholesterol in Serum or Plasma,LBSTRESN,C70856,N,,,,,,,Qualifier,LBSTRESN,is the result of the test in,IS_RESULT_OF,LBTESTCD,float,12.0,12.4,4.0,Y,N,Collected,Vendor,,Y
2025-07-01,C105586,3-2,,LB,LB.LBTESTCD,CHOLSERPL,Cholesterol in Serum or Plasma,LBSTRESU,C48207,N,C71620,UNIT,,,C64387,mmol/L,Qualifier,LBSTRESU,is the unit for the value in,IS_UNIT_FOR,LBSTRESN,,,,,Y,N,,,,Y
2025-07-01,C105586,3-2,,LB,LB.LBTESTCD,CHOLSERPL,Cholesterol in Serum or Plasma,LBLOINC,,N,,,,2093-3;14647-2,,,Qualifier,LBLOINC,identifies an observation described by,IDENTIFIES_OBSERVATION,LBTESTCD,,,,,N,N,,,,
2025-07-01,C105586,3-2,,LB,LB.LBTESTCD,CHOLSERPL,Cholesterol in Serum or Plasma,LBSPEC,C70713,N,C78734,SPECTYPE,,,C105706,SERUM OR PLASMA,Qualifier,LBSPEC,is the specimen tested in,IS_SPECIMEN_TESTED_IN,LBTESTCD,,,,,Y,N,,,EQ,
2025-07-01,C105586,3-2,,LB,LB.LBTESTCD,CHOLSERPL,Cholesterol in Serum or Plasma,LBFAST,C93566,N,C66742,NY,NY_NY,N;Y,,,Qualifier,LBFAST,is the subject's fasting status during the performance of the test in,IS_SUBJECT_STATE_FOR,LBTESTCD,,,,,N,N,,,,
2025-07-01,C105586,3-2,,LB,LB.LBTESTCD,CHOLSERPL,Cholesterol in Serum or Plasma,LBDTC,C82515,N,,,,,,,Timing,LBDTC,is the start date for,IS_TIMING_FOR,LBTESTCD,,,,,Y,N,,,,
2025-07-01,C64495,3-2,,LB,LB.LBTESTCD,CLBLD,Chloride Concentration in Blood,LBTESTCD,,N,C65047,LBTESTCD,,,C64495,CL,Topic,LBTESTCD,is the code for the value in,IS_DECODED_BY,LBTEST,,,,,Y,N,,,EQ,
2025-07-01,C64495,3-2,,LB,LB.LBTESTCD,CLBLD,Chloride Concentration in Blood,LBTEST,,N,C67154,LBTEST,,,C64495,Chloride,Qualifier,LBTEST,decodes the value in,DECODES,LBTESTCD,,,,,Y,N,,,,
2025-07-01,C64495,3-2,,LB,LB.LBTESTCD,CLBLD,Chloride Concentration in Blood,LBCAT,,N,,,,,,CHEMISTRY,Qualifier,LBCAT,groups values in,GROUPS,LBTESTCD,,,,,Y,N,,,,
2025-07-01,C64495,3-2,,LB,LB.LBTESTCD,CLBLD,Chloride Concentration in Blood,LBORRES,C70856,N,,,,,,,Qualifier,LBORRES,is the result of the test in,IS_RESULT_OF,LBTESTCD,float,12.0,12.4,4.0,Y,N,Collected,Vendor,,Y
2025-07-01,C64495,3-2,,LB,LB.LBTESTCD,CLBLD,Chloride Concentration in Blood,LBORRESU,C64567,N,C71620,UNIT,,mEq/L;mEq/dL;mmol/L,,,Qualifier,LBORRESU,is the unit for the value in,IS_UNIT_FOR,LBORRES,,,,,Y,N,,,,Y
2025-07-01,C64495,3-2,,LB,LB.LBTESTCD,CLBLD,Chloride Concentration in Blood,LBSTRESC,C70856,N,,,,,,,Qualifier,LBSTRESC,is the result of the test in,IS_RESULT_OF,LBTESTCD,float,12.0,12.4,4.0,Y,N,Collected,Vendor,,Y
2025-07-01,C64495,3-2,,LB,LB.LBTESTCD,CLBLD,Chloride Concentration in Blood,LBSTRESN,C70856,N,,,,,,,Qualifier,LBSTRESN,is the result of the test in,IS_RESULT_OF,LBTESTCD,float,12.0,12.4,4.0,Y,N,Collected,Vendor,,Y
2025-07-01,C64495,3-2,,LB,LB.LBTESTCD,CLBLD,Chloride Concentration in Blood,LBSTRESU,C64567,N,C71620,UNIT,,,C64387,mmol/L,Qualifier,LBSTRESU,is the unit for the value in,IS_UNIT_FOR,LBSTRESN,,,,,Y,N,,,,Y
2025-07-01,C64495,3-2,,LB,LB.LBTESTCD,CLBLD,Chloride Concentration in Blood,LBLOINC,,N,,,,,,2069-3,Qualifier,LBLOINC,identifies an observation described by,IDENTIFIES_OBSERVATION,LBTESTCD,,,,,N,N,,,,
2025-07-01,C64495,3-2,,LB,LB.LBTESTCD,CLBLD,Chloride Concentration in Blood,LBSPEC,C70713,N,C78734,SPECTYPE,,,C12434,BLOOD,Qualifier,LBSPEC,is the specimen tested in,IS_SPECIMEN_TESTED_IN,LBTESTCD,,,,,Y,N,,,EQ,
2025-07-01,C64495,3-2,,LB,LB.LBTESTCD,CLBLD,Chloride Concentration in Blood,LBFAST,C93566,N,C66742,NY,NY_NY,N;Y,,,Qualifier,LBFAST,is the subject's fasting status during the performance of the test in,IS_SUBJECT_STATE_FOR,LBTESTCD,,,,,N,N,,,,
2025-07-01,C64495,3-2,,LB,LB.LBTESTCD,CLBLD,Chloride Concentration in Blood,LBDTC,C82515,N,,,,,,,Timing,LBDTC,is the start date for,IS_TIMING_FOR,LBTESTCD,,,,,Y,N,,,,
2025-07-01,C64495,3-2,,LB,LB.LBTESTCD,CLSERPL,Chloride Concentration in Serum or Plasma,LBTESTCD,,N,C65047,LBTESTCD,,,C64495,CL,Topic,LBTESTCD,is the code for the value in,IS_DECODED_BY,LBTEST,,,,,Y,N,,,EQ,
2025-07-01,C64495,3-2,,LB,LB.LBTESTCD,CLSERPL,Chloride Concentration in Serum or Plasma,LBTEST,,N,C67154,LBTEST,,,C64495,Chloride,Qualifier,LBTEST,decodes the value in,DECODES,LBTESTCD,,,,,Y,N,,,,
2025-07-01,C64495,3-2,,LB,LB.LBTESTCD,CLSERPL,Chloride Concentration in Serum or Plasma,LBCAT,,N,,,,,,CHEMISTRY,Qualifier,LBCAT,groups values in,GROUPS,LBTESTCD,,,,,Y,N,,,,
2025-07-01,C64495,3-2,,LB,LB.LBTESTCD,CLSERPL,Chloride Concentration in Serum or Plasma,LBORRES,C70856,N,,,,,,,Qualifier,LBORRES,is the result of the test in,IS_RESULT_OF,LBTESTCD,float,12.0,12.4,4.0,Y,N,Collected,Vendor,,Y
2025-07-01,C64495,3-2,,LB,LB.LBTESTCD,CLSERPL,Chloride Concentration in Serum or Plasma,LBORRESU,C64567,N,C71620,UNIT,,mEq/L;mEq/dL;mmol/L,,,Qualifier,LBORRESU,is the unit for the value in,IS_UNIT_FOR,LBORRES,,,,,Y,N,,,,Y
2025-07-01,C64495,3-2,,LB,LB.LBTESTCD,CLSERPL,Chloride Concentration in Serum or Plasma,LBSTRESC,C70856,N,,,,,,,Qualifier,LBSTRESC,is the result of the test in,IS_RESULT_OF,LBTESTCD,float,12.0,12.4,4.0,Y,N,Collected,Vendor,,Y
2025-07-01,C64495,3-2,,LB,LB.LBTESTCD,CLSERPL,Chloride Concentration in Serum or Plasma,LBSTRESN,C70856,N,,,,,,,Qualifier,LBSTRESN,is the result of the test in,IS_RESULT_OF,LBTESTCD,float,12.0,12.4,4.0,Y,N,Collected,Vendor,,Y
