package_date,bc_id,vlm_group_id,standard,standard_start_version,standard_end_version,domain,crf_group_id,implementation_option,scenario,categories,short_name,crf_item,variable_name,dec_id,question_text,prompt,completion_instructions,order_number,mandatory_variable,data_type,length,significant_digits,display_hidden,derived_variable,derivation_description,codelist,codelist_submission_value,value_list,value_display_list,selection_type,prepopulated_term,prepopulated_code,sdtm_target_variable,sdtm_annotation,sdtm_mapping
2025-12-31,C174285,QTCUNSAG,CDASHIG,2-1,,EG,QTCUNSAG_NORMALIZED,Normalized,LOCAL READING,,QTC Aggregate Method Unspecified (Normalized),EGORRES,EGORRES,C25330,,Result,,6,Y,text,50,,N,N,,,,,,,,,EGORRES;EGTEST;EGTESTCD,EGORRES when EGTESTCD = QTCUNSAG,
2025-12-31,C174285,QTCUNSAG,CDASHIG,2-1,,EG,QTCUNSAG_NORMALIZED,Normalized,LOCAL READING,,QTC Aggregate Method Unspecified (Normalized),EGORRESU,EGORRESU,C42574,,Unit,,7,Y,text,50,,N,N,,C71620,UNIT,ms;/s,msec;per sec,Single,,,EGORRESU;EGTEST;EGTESTCD,EGORRESU when EGTESTCD = QTCUNSAG,
2025-12-31,C111307,RHYNOS,CDASHIG,2-1,,EG,RHYNOS_DENORMALIZED,Denormalized,LOCAL READING,,Rhythm Not Otherwise Specified ECG Assessment (Denormalized),EGDAT,EGDAT,C82515,,Date of Assessment,,1,N,date,10,,N,N,,,,,,,,,EGDTC,EGDTC,
2025-12-31,C111307,RHYNOS,CDASHIG,2-1,,EG,RHYNOS_DENORMALIZED,Denormalized,LOCAL READING,,Rhythm Not Otherwise Specified ECG Assessment (Denormalized),EGMETHOD,EGMETHOD,C82535,,Method,,2,Y,text,50,,N,N,,C71151,EGMETHOD,,,,12 LEAD STANDARD,C71102,EGMETHOD,EGMETHOD = 12 LEAD STANDARD,
2025-12-31,C111307,RHYNOS,CDASHIG,2-1,,EG,RHYNOS_DENORMALIZED,Denormalized,LOCAL READING,,Rhythm Not Otherwise Specified ECG Assessment (Denormalized),EGPOS,EGPOS,C62164,,Position,,3,N,text,50,,N,N,,C71148,POSITION,SEMI-FOWLERS;SEMI-RECUMBENT;SITTING;STANDING;SUPINE,Semi-Fowlers;Semi-Recumbent;Sitting;Standing;Supine,Single,,,EGPOS,EGPOS,
2025-12-31,C111307,RHYNOS,CDASHIG,2-1,,EG,RHYNOS_DENORMALIZED,Denormalized,LOCAL READING,,Rhythm Not Otherwise Specified ECG Assessment (Denormalized),RHYNOS_EGORRES,EGORRES,C70856,,Result,,4,Y,text,200,,N,N,,,,,,,,,EGORRES;EGTEST;EGTESTCD,EGORRES when EGTESTCD = RHYNOS,
2025-12-31,C111307,RHYNOS,CDASHIG,2-1,,EG,RHYNOS_NORMALIZED,Normalized,LOCAL READING,,Rhythm Not Otherwise Specified ECG Assessment (Normalized),EGDAT,EGDAT,C82515,,Date of Assessment,,1,N,date,10,,N,N,,,,,,,,,EGDTC,EGDTC,
2025-12-31,C111307,RHYNOS,CDASHIG,2-1,,EG,RHYNOS_NORMALIZED,Normalized,LOCAL READING,,Rhythm Not Otherwise Specified ECG Assessment (Normalized),EGMETHOD,EGMETHOD,C82535,,Method,,2,Y,text,50,,N,N,,C71151,EGMETHOD,,,,12 LEAD STANDARD,C71102,EGMETHOD,EGMETHOD = 12 LEAD STANDARD,
2025-12-31,C111307,RHYNOS,CDASHIG,2-1,,EG,RHYNOS_NORMALIZED,Normalized,LOCAL READING,,Rhythm Not Otherwise Specified ECG Assessment (Normalized),EGPOS,EGPOS,C62164,,Position,,3,N,text,50,,N,N,,C71148,POSITION,SEMI-FOWLERS;SEMI-RECUMBENT;SITTING;STANDING;SUPINE,Semi-Fowlers;Semi-Recumbent;Sitting;Standing;Supine,Single,,,EGPOS,EGPOS,
2025-12-31,C111307,RHYNOS,CDASHIG,2-1,,EG,RHYNOS_NORMALIZED,Normalized,LOCAL READING,,Rhythm Not Otherwise Specified ECG Assessment (Normalized),EGTPT,EGTPT,,,Timepoint,,4,N,text,50,,N,N,,,,,,,,,,,
2025-12-31,C111307,RHYNOS,CDASHIG,2-1,,EG,RHYNOS_NORMALIZED,Normalized,LOCAL READING,,Rhythm Not Otherwise Specified ECG Assessment (Normalized),EGTEST,EGTEST,,,Test,,5,Y,text,40,,N,N,,C71152,EGTEST,,,,Rhythm Not Otherwise Specified,C111307,EGTEST;EGTESTCD,EGTEST = Rhythm Not Otherwise Specified,
2025-12-31,C111307,RHYNOS,CDASHIG,2-1,,EG,RHYNOS_NORMALIZED,Normalized,LOCAL READING,,Rhythm Not Otherwise Specified ECG Assessment (Normalized),EGORRES,EGORRES,C70856,,Result,,6,Y,text,200,,N,N,,,,,,,,,EGORRES;EGTEST;EGTESTCD,EGORRES when EGTESTCD = RHYNOS,
2025-12-31,C117791,RRAG,CDASHIG,2-1,,EG,RRAG_DENORMALIZED,Denormalized,LOCAL READING,,RR Interval Aggregate (Denormalized),EGDAT,EGDAT,C82515,,Date of Assessment,,1,N,date,10,,N,N,,,,,,,,,EGDTC,EGDTC,
2025-12-31,C117791,RRAG,CDASHIG,2-1,,EG,RRAG_DENORMALIZED,Denormalized,LOCAL READING,,RR Interval Aggregate (Denormalized),EGMETHOD,EGMETHOD,C82535,,Method,,2,Y,text,50,,N,N,,C71151,EGMETHOD,,,,12 LEAD STANDARD,C71102,EGMETHOD,EGMETHOD = 12 LEAD STANDARD,
2025-12-31,C117791,RRAG,CDASHIG,2-1,,EG,RRAG_DENORMALIZED,Denormalized,LOCAL READING,,RR Interval Aggregate (Denormalized),EGPOS,EGPOS,C62164,,Position,,3,N,text,50,,N,N,,C71148,POSITION,SEMI-FOWLERS;SEMI-RECUMBENT;SITTING;STANDING;SUPINE,Semi-Fowlers;Semi-Recumbent;Sitting;Standing;Supine,Single,,,EGPOS,EGPOS,
2025-12-31,C117791,RRAG,CDASHIG,2-1,,EG,RRAG_DENORMALIZED,Denormalized,LOCAL READING,,RR Interval Aggregate (Denormalized),RRAG_EGORRES,EGORRES,C42574,,Result,,4,Y,integer,3,,N,N,,,,,,,,,EGORRES;EGTEST;EGTESTCD,EGORRES when EGTESTCD = RRAG,
2025-12-31,C117791,RRAG,CDASHIG,2-1,,EG,RRAG_DENORMALIZED,Denormalized,LOCAL READING,,RR Interval Aggregate (Denormalized),RRAG_EGORRESU,EGORRESU,C42574,,Unit,,5,Y,text,50,,N,N,,C71620,UNIT,,,,ms,C41140,EGORRESU;EGTEST;EGTESTCD,EGORRESU when EGTESTCD = RRAG,
2025-12-31,C117791,RRAG,CDASHIG,2-1,,EG,RRAG_NORMALIZED,Normalized,LOCAL READING,,RR Interval Aggregate (Normalized),EGDAT,EGDAT,C82515,,Date of Assessment,,1,N,date,10,,N,N,,,,,,,,,EGDTC,EGDTC,
2025-12-31,C117791,RRAG,CDASHIG,2-1,,EG,RRAG_NORMALIZED,Normalized,LOCAL READING,,RR Interval Aggregate (Normalized),EGMETHOD,EGMETHOD,C82535,,Method,,2,Y,text,50,,N,N,,C71151,EGMETHOD,,,,12 LEAD STANDARD,C71102,EGMETHOD,EGMETHOD = 12 LEAD STANDARD,
2025-12-31,C117791,RRAG,CDASHIG,2-1,,EG,RRAG_NORMALIZED,Normalized,LOCAL READING,,RR Interval Aggregate (Normalized),EGPOS,EGPOS,C62164,,Position,,3,N,text,50,,N,N,,C71148,POSITION,SEMI-FOWLERS;SEMI-RECUMBENT;SITTING;STANDING;SUPINE,Semi-Fowlers;Semi-Recumbent;Sitting;Standing;Supine,Single,,,EGPOS,EGPOS,
2025-12-31,C117791,RRAG,CDASHIG,2-1,,EG,RRAG_NORMALIZED,Normalized,LOCAL READING,,RR Interval Aggregate (Normalized),EGTPT,EGTPT,,,Timepoint,,4,N,text,50,,N,N,,,,,,,,,,,
2025-12-31,C117791,RRAG,CDASHIG,2-1,,EG,RRAG_NORMALIZED,Normalized,LOCAL READING,,RR Interval Aggregate (Normalized),EGTEST,EGTEST,,,Test,,5,Y,text,40,,N,N,,C71152,EGTEST,,,,"RR Interval, Aggregate",C117791,EGTEST;EGTESTCD,"EGTEST = RR Interval, Aggregate",
2025-12-31,C117791,RRAG,CDASHIG,2-1,,EG,RRAG_NORMALIZED,Normalized,LOCAL READING,,RR Interval Aggregate (Normalized),EGORRES,EGORRES,C42574,,Result,,6,Y,integer,3,,N,N,,,,,,,,,EGORRES;EGTEST;EGTESTCD,EGORRES when EGTESTCD = RRAG,
2025-12-31,C117791,RRAG,CDASHIG,2-1,,EG,RRAG_NORMALIZED,Normalized,LOCAL READING,,RR Interval Aggregate (Normalized),EGORRESU,EGORRESU,C42574,,Unit,,7,Y,text,50,,N,N,,C71620,UNIT,,,,ms,C41140,EGORRESU;EGTEST;EGTESTCD,EGORRESU when EGTESTCD = RRAG,
2025-12-31,C111312,SNRARRY,CDASHIG,2-1,,EG,SNRARRY_DENORMALIZED,Denormalized,LOCAL READING,,Sinus Node Rhythm and Arrhythmia ECG Assessment (Denormalized),EGDAT,EGDAT,C82515,,Date of Assessment,,1,N,date,10,,N,N,,,,,,,,,EGDTC,EGDTC,
2025-12-31,C111312,SNRARRY,CDASHIG,2-1,,EG,SNRARRY_DENORMALIZED,Denormalized,LOCAL READING,,Sinus Node Rhythm and Arrhythmia ECG Assessment (Denormalized),EGMETHOD,EGMETHOD,C82535,,Method,,2,Y,text,50,,N,N,,C71151,EGMETHOD,,,,12 LEAD STANDARD,C71102,EGMETHOD,EGMETHOD = 12 LEAD STANDARD,
2025-12-31,C111312,SNRARRY,CDASHIG,2-1,,EG,SNRARRY_DENORMALIZED,Denormalized,LOCAL READING,,Sinus Node Rhythm and Arrhythmia ECG Assessment (Denormalized),EGPOS,EGPOS,C62164,,Position,,3,N,text,50,,N,N,,C71148,POSITION,SEMI-FOWLERS;SEMI-RECUMBENT;SITTING;STANDING;SUPINE,Semi-Fowlers;Semi-Recumbent;Sitting;Standing;Supine,Single,,,EGPOS,EGPOS,
2025-12-31,C111312,SNRARRY,CDASHIG,2-1,,EG,SNRARRY_DENORMALIZED,Denormalized,LOCAL READING,,Sinus Node Rhythm and Arrhythmia ECG Assessment (Denormalized),SNRARRY_EGORRES,EGORRES,C70856,,Result,,4,Y,text,200,,N,N,,,,,,,,,EGORRES;EGTEST;EGTESTCD,EGORRES when EGTESTCD = SNRARRY,
2025-12-31,C111312,SNRARRY,CDASHIG,2-1,,EG,SNRARRY_NORMALIZED,Normalized,LOCAL READING,,Sinus Node Rhythm and Arrhythmia ECG Assessment (Normalized),EGDAT,EGDAT,C82515,,Date of Assessment,,1,N,date,10,,N,N,,,,,,,,,EGDTC,EGDTC,
2025-12-31,C111312,SNRARRY,CDASHIG,2-1,,EG,SNRARRY_NORMALIZED,Normalized,LOCAL READING,,Sinus Node Rhythm and Arrhythmia ECG Assessment (Normalized),EGMETHOD,EGMETHOD,C82535,,Method,,2,Y,text,50,,N,N,,C71151,EGMETHOD,,,,12 LEAD STANDARD,C71102,EGMETHOD,EGMETHOD = 12 LEAD STANDARD,
2025-12-31,C111312,SNRARRY,CDASHIG,2-1,,EG,SNRARRY_NORMALIZED,Normalized,LOCAL READING,,Sinus Node Rhythm and Arrhythmia ECG Assessment (Normalized),EGPOS,EGPOS,C62164,,Position,,3,N,text,50,,N,N,,C71148,POSITION,SEMI-FOWLERS;SEMI-RECUMBENT;SITTING;STANDING;SUPINE,Semi-Fowlers;Semi-Recumbent;Sitting;Standing;Supine,Single,,,EGPOS,EGPOS,
2025-12-31,C111312,SNRARRY,CDASHIG,2-1,,EG,SNRARRY_NORMALIZED,Normalized,LOCAL READING,,Sinus Node Rhythm and Arrhythmia ECG Assessment (Normalized),EGTPT,EGTPT,,,Timepoint,,4,N,text,50,,N,N,,,,,,,,,,,
2025-12-31,C111312,SNRARRY,CDASHIG,2-1,,EG,SNRARRY_NORMALIZED,Normalized,LOCAL READING,,Sinus Node Rhythm and Arrhythmia ECG Assessment (Normalized),EGTEST,EGTEST,,,Test,,5,Y,text,40,,N,N,,C71152,EGTEST,,,,Sinus Node Rhythms and Arrhythmias,C111312,EGTEST;EGTESTCD,EGTEST = Sinus Node Rhythms and Arrhythmias,
2025-12-31,C111312,SNRARRY,CDASHIG,2-1,,EG,SNRARRY_NORMALIZED,Normalized,LOCAL READING,,Sinus Node Rhythm and Arrhythmia ECG Assessment (Normalized),EGORRES,EGORRES,C70856,,Result,,6,Y,text,200,,N,N,,,,,,,,,EGORRES;EGTEST;EGTESTCD,EGORRES when EGTESTCD = SNRARRY,
2025-12-31,C111320,SPRARRY,CDASHIG,2-1,,EG,SPRARRY_DENORMALIZED,Denormalized,LOCAL READING,,Supraventricular Arrhythmia ECG Assessment (Denormalized),EGDAT,EGDAT,C82515,,Date of Assessment,,1,N,date,10,,N,N,,,,,,,,,EGDTC,EGDTC,
2025-12-31,C111320,SPRARRY,CDASHIG,2-1,,EG,SPRARRY_DENORMALIZED,Denormalized,LOCAL READING,,Supraventricular Arrhythmia ECG Assessment (Denormalized),EGMETHOD,EGMETHOD,C82535,,Method,,2,Y,text,50,,N,N,,C71151,EGMETHOD,,,,12 LEAD STANDARD,C71102,EGMETHOD,EGMETHOD = 12 LEAD STANDARD,
2025-12-31,C111320,SPRARRY,CDASHIG,2-1,,EG,SPRARRY_DENORMALIZED,Denormalized,LOCAL READING,,Supraventricular Arrhythmia ECG Assessment (Denormalized),EGPOS,EGPOS,C62164,,Position,,3,N,text,50,,N,N,,C71148,POSITION,SEMI-FOWLERS;SEMI-RECUMBENT;SITTING;STANDING;SUPINE,Semi-Fowlers;Semi-Recumbent;Sitting;Standing;Supine,Single,,,EGPOS,EGPOS,
2025-12-31,C111320,SPRARRY,CDASHIG,2-1,,EG,SPRARRY_DENORMALIZED,Denormalized,LOCAL READING,,Supraventricular Arrhythmia ECG Assessment (Denormalized),SPRARRY_EGORRES,EGORRES,C70856,,Result,,4,Y,text,200,,N,N,,,,,,,,,EGORRES;EGTEST;EGTESTCD,EGORRES when EGTESTCD = SPRARRY,
2025-12-31,C111320,SPRARRY,CDASHIG,2-1,,EG,SPRARRY_NORMALIZED,Normalized,LOCAL READING,,Supraventricular Arrhythmia ECG Assessment (Normalized),EGDAT,EGDAT,C82515,,Date of Assessment,,1,N,date,10,,N,N,,,,,,,,,EGDTC,EGDTC,
2025-12-31,C111320,SPRARRY,CDASHIG,2-1,,EG,SPRARRY_NORMALIZED,Normalized,LOCAL READING,,Supraventricular Arrhythmia ECG Assessment (Normalized),EGMETHOD,EGMETHOD,C82535,,Method,,2,Y,text,50,,N,N,,C71151,EGMETHOD,,,,12 LEAD STANDARD,C71102,EGMETHOD,EGMETHOD = 12 LEAD STANDARD,
2025-12-31,C111320,SPRARRY,CDASHIG,2-1,,EG,SPRARRY_NORMALIZED,Normalized,LOCAL READING,,Supraventricular Arrhythmia ECG Assessment (Normalized),EGPOS,EGPOS,C62164,,Position,,3,N,text,50,,N,N,,C71148,POSITION,SEMI-FOWLERS;SEMI-RECUMBENT;SITTING;STANDING;SUPINE,Semi-Fowlers;Semi-Recumbent;Sitting;Standing;Supine,Single,,,EGPOS,EGPOS,
2025-12-31,C111320,SPRARRY,CDASHIG,2-1,,EG,SPRARRY_NORMALIZED,Normalized,LOCAL READING,,Supraventricular Arrhythmia ECG Assessment (Normalized),EGTPT,EGTPT,,,Timepoint,,4,N,text,50,,N,N,,,,,,,,,,,
2025-12-31,C111320,SPRARRY,CDASHIG,2-1,,EG,SPRARRY_NORMALIZED,Normalized,LOCAL READING,,Supraventricular Arrhythmia ECG Assessment (Normalized),EGTEST,EGTEST,,,Test,,5,Y,text,40,,N,N,,C71152,EGTEST,,,,Supraventricular Arrhythmias,C111320,EGTEST;EGTESTCD,EGTEST = Supraventricular Arrhythmias,
2025-12-31,C111320,SPRARRY,CDASHIG,2-1,,EG,SPRARRY_NORMALIZED,Normalized,LOCAL READING,,Supraventricular Arrhythmia ECG Assessment (Normalized),EGORRES,EGORRES,C70856,,Result,,6,Y,text,200,,N,N,,,,,,,,,EGORRES;EGTEST;EGTESTCD,EGORRES when EGTESTCD = SPRARRY,
2025-12-31,C111321,SPRTARRY,CDASHIG,2-1,,EG,SPRTARRY_DENORMALIZED,Denormalized,LOCAL READING,,Supraventricular Tachyarrhythmia ECG Assessment (Denormalized),EGDAT,EGDAT,C82515,,Date of Assessment,,1,N,date,10,,N,N,,,,,,,,,EGDTC,EGDTC,
2025-12-31,C111321,SPRTARRY,CDASHIG,2-1,,EG,SPRTARRY_DENORMALIZED,Denormalized,LOCAL READING,,Supraventricular Tachyarrhythmia ECG Assessment (Denormalized),EGMETHOD,EGMETHOD,C82535,,Method,,2,Y,text,50,,N,N,,C71151,EGMETHOD,,,,12 LEAD STANDARD,C71102,EGMETHOD,EGMETHOD = 12 LEAD STANDARD,
2025-12-31,C111321,SPRTARRY,CDASHIG,2-1,,EG,SPRTARRY_DENORMALIZED,Denormalized,LOCAL READING,,Supraventricular Tachyarrhythmia ECG Assessment (Denormalized),EGPOS,EGPOS,C62164,,Position,,3,N,text,50,,N,N,,C71148,POSITION,SEMI-FOWLERS;SEMI-RECUMBENT;SITTING;STANDING;SUPINE,Semi-Fowlers;Semi-Recumbent;Sitting;Standing;Supine,Single,,,EGPOS,EGPOS,
2025-12-31,C111321,SPRTARRY,CDASHIG,2-1,,EG,SPRTARRY_DENORMALIZED,Denormalized,LOCAL READING,,Supraventricular Tachyarrhythmia ECG Assessment (Denormalized),SPRTARRY_EGORRES,EGORRES,C70856,,Result,,4,Y,text,200,,N,N,,,,,,,,,EGORRES;EGTEST;EGTESTCD,EGORRES when EGTESTCD = SPRTARRY,
2025-12-31,C111321,SPRTARRY,CDASHIG,2-1,,EG,SPRTARRY_NORMALIZED,Normalized,LOCAL READING,,Supraventricular Tachyarrhythmia ECG Assessment (Normalized),EGDAT,EGDAT,C82515,,Date of Assessment,,1,N,date,10,,N,N,,,,,,,,,EGDTC,EGDTC,
2025-12-31,C111321,SPRTARRY,CDASHIG,2-1,,EG,SPRTARRY_NORMALIZED,Normalized,LOCAL READING,,Supraventricular Tachyarrhythmia ECG Assessment (Normalized),EGMETHOD,EGMETHOD,C82535,,Method,,2,Y,text,50,,N,N,,C71151,EGMETHOD,,,,12 LEAD STANDARD,C71102,EGMETHOD,EGMETHOD = 12 LEAD STANDARD,
2025-12-31,C111321,SPRTARRY,CDASHIG,2-1,,EG,SPRTARRY_NORMALIZED,Normalized,LOCAL READING,,Supraventricular Tachyarrhythmia ECG Assessment (Normalized),EGPOS,EGPOS,C62164,,Position,,3,N,text,50,,N,N,,C71148,POSITION,SEMI-FOWLERS;SEMI-RECUMBENT;SITTING;STANDING;SUPINE,Semi-Fowlers;Semi-Recumbent;Sitting;Standing;Supine,Single,,,EGPOS,EGPOS,
2025-12-31,C111321,SPRTARRY,CDASHIG,2-1,,EG,SPRTARRY_NORMALIZED,Normalized,LOCAL READING,,Supraventricular Tachyarrhythmia ECG Assessment (Normalized),EGTPT,EGTPT,,,Timepoint,,4,N,text,50,,N,N,,,,,,,,,,,
2025-12-31,C111321,SPRTARRY,CDASHIG,2-1,,EG,SPRTARRY_NORMALIZED,Normalized,LOCAL READING,,Supraventricular Tachyarrhythmia ECG Assessment (Normalized),EGTEST,EGTEST,,,Test,,5,Y,text,40,,N,N,,C71152,EGTEST,,,,Supraventricular Tachyarrhythmias,C111321,EGTEST;EGTESTCD,EGTEST = Supraventricular Tachyarrhythmias,
2025-12-31,C111321,SPRTARRY,CDASHIG,2-1,,EG,SPRTARRY_NORMALIZED,Normalized,LOCAL READING,,Supraventricular Tachyarrhythmia ECG Assessment (Normalized),EGORRES,EGORRES,C70856,,Result,,6,Y,text,200,,N,N,,,,,,,,,EGORRES;EGTEST;EGTESTCD,EGORRES when EGTESTCD = SPRTARRY,
2025-12-31,C111363,STSTWUW,CDASHIG,2-1,,EG,STSTWUW_DENORMALIZED,Denormalized,LOCAL READING,,"ST Segment, T wave, and U wave ECG Assessment (Denormalized)",EGDAT,EGDAT,C82515,,Date of Assessment,,1,N,date,10,,N,N,,,,,,,,,EGDTC,EGDTC,
2025-12-31,C111363,STSTWUW,CDASHIG,2-1,,EG,STSTWUW_DENORMALIZED,Denormalized,LOCAL READING,,"ST Segment, T wave, and U wave ECG Assessment (Denormalized)",EGMETHOD,EGMETHOD,C82535,,Method,,2,Y,text,50,,N,N,,C71151,EGMETHOD,,,,12 LEAD STANDARD,C71102,EGMETHOD,EGMETHOD = 12 LEAD STANDARD,
2025-12-31,C111363,STSTWUW,CDASHIG,2-1,,EG,STSTWUW_DENORMALIZED,Denormalized,LOCAL READING,,"ST Segment, T wave, and U wave ECG Assessment (Denormalized)",EGPOS,EGPOS,C62164,,Position,,3,N,text,50,,N,N,,C71148,POSITION,SEMI-FOWLERS;SEMI-RECUMBENT;SITTING;STANDING;SUPINE,Semi-Fowlers;Semi-Recumbent;Sitting;Standing;Supine,Single,,,EGPOS,EGPOS,
2025-12-31,C111363,STSTWUW,CDASHIG,2-1,,EG,STSTWUW_DENORMALIZED,Denormalized,LOCAL READING,,"ST Segment, T wave, and U wave ECG Assessment (Denormalized)",STSTWUW_EGORRES,EGORRES,C70856,,Result,,4,Y,text,200,,N,N,,,,,,,,,EGORRES;EGTEST;EGTESTCD,EGORRES when EGTESTCD = STSTWUW,
2025-12-31,C111363,STSTWUW,CDASHIG,2-1,,EG,STSTWUW_NORMALIZED,Normalized,LOCAL READING,,"ST Segment, T wave, and U wave ECG Assessment (Normalized)",EGDAT,EGDAT,C82515,,Date of Assessment,,1,N,date,10,,N,N,,,,,,,,,EGDTC,EGDTC,
2025-12-31,C111363,STSTWUW,CDASHIG,2-1,,EG,STSTWUW_NORMALIZED,Normalized,LOCAL READING,,"ST Segment, T wave, and U wave ECG Assessment (Normalized)",EGMETHOD,EGMETHOD,C82535,,Method,,2,Y,text,50,,N,N,,C71151,EGMETHOD,,,,12 LEAD STANDARD,C71102,EGMETHOD,EGMETHOD = 12 LEAD STANDARD,
2025-12-31,C111363,STSTWUW,CDASHIG,2-1,,EG,STSTWUW_NORMALIZED,Normalized,LOCAL READING,,"ST Segment, T wave, and U wave ECG Assessment (Normalized)",EGPOS,EGPOS,C62164,,Position,,3,N,text,50,,N,N,,C71148,POSITION,SEMI-FOWLERS;SEMI-RECUMBENT;SITTING;STANDING;SUPINE,Semi-Fowlers;Semi-Recumbent;Sitting;Standing;Supine,Single,,,EGPOS,EGPOS,
2025-12-31,C111363,STSTWUW,CDASHIG,2-1,,EG,STSTWUW_NORMALIZED,Normalized,LOCAL READING,,"ST Segment, T wave, and U wave ECG Assessment (Normalized)",EGTPT,EGTPT,,,Timepoint,,4,N,text,50,,N,N,,,,,,,,,,,
2025-12-31,C111363,STSTWUW,CDASHIG,2-1,,EG,STSTWUW_NORMALIZED,Normalized,LOCAL READING,,"ST Segment, T wave, and U wave ECG Assessment (Normalized)",EGTEST,EGTEST,,,Test,,5,Y,text,40,,N,N,,C71152,EGTEST,,,,"ST Segment, T wave, and U wave",C111363,EGTEST;EGTESTCD,"EGTEST = ST Segment, T wave, and U wave",
2025-12-31,C111363,STSTWUW,CDASHIG,2-1,,EG,STSTWUW_NORMALIZED,Normalized,LOCAL READING,,"ST Segment, T wave, and U wave ECG Assessment (Normalized)",EGORRES,EGORRES,C70856,,Result,,6,Y,text,200,,N,N,,,,,,,,,EGORRES;EGTEST;EGTESTCD,EGORRES when EGTESTCD = STSTWUW,
2025-12-31,C117807,TECHQUAL,CDASHIG,2-1,,EG,TECHQUAL_DENORMALIZED,Denormalized,LOCAL READING,,ECG Technical Quality (Denormalized),EGDAT,EGDAT,C82515,,Date of Assessment,,1,N,date,10,,N,N,,,,,,,,,EGDTC,EGDTC,
2025-12-31,C117807,TECHQUAL,CDASHIG,2-1,,EG,TECHQUAL_DENORMALIZED,Denormalized,LOCAL READING,,ECG Technical Quality (Denormalized),EGMETHOD,EGMETHOD,C82535,,Method,,2,Y,text,50,,N,N,,C71151,EGMETHOD,,,,12 LEAD STANDARD,C71102,EGMETHOD,EGMETHOD = 12 LEAD STANDARD,
2025-12-31,C117807,TECHQUAL,CDASHIG,2-1,,EG,TECHQUAL_DENORMALIZED,Denormalized,LOCAL READING,,ECG Technical Quality (Denormalized),TECHQUAL_EGORRES,EGORRES,C114120,How was the technical quality of the assessment?,,,3,Y,text,200,,N,N,,,,,,,,,EGORRES;EGTEST;EGTESTCD,EGORRES when EGTESTCD = TECHQUAL,
2025-12-31,C117807,TECHQUAL,CDASHIG,2-1,,EG,TECHQUAL_DENORMALIZED,Denormalized,LOCAL READING,,ECG Technical Quality (Denormalized),TECHQUAL_EGEVAL,EGEVAL,C51824,,Evaluator,,4,Y,text,100,,N,N,,C78735,EVAL,ADJUDICATION COMMITTEE;INDEPENDENT ASSESSOR;INVESTIGATOR;VENDOR,Adjudication Committee;Independent Assessor;Investigator;Vendor,Single,,,EGEVAL,EGEVAL,
2025-12-31,C111330,VTARRY,CDASHIG,2-1,,EG,VTARRY_DENORMALIZED,Denormalized,LOCAL READING,,Ventricular Arrhythmia ECG Assessment (Denormalized),EGDAT,EGDAT,C82515,,Date of Assessment,,1,N,date,10,,N,N,,,,,,,,,EGDTC,EGDTC,
2025-12-31,C111330,VTARRY,CDASHIG,2-1,,EG,VTARRY_DENORMALIZED,Denormalized,LOCAL READING,,Ventricular Arrhythmia ECG Assessment (Denormalized),EGMETHOD,EGMETHOD,C82535,,Method,,2,Y,text,50,,N,N,,C71151,EGMETHOD,,,,12 LEAD STANDARD,C71102,EGMETHOD,EGMETHOD = 12 LEAD STANDARD,
2025-12-31,C111330,VTARRY,CDASHIG,2-1,,EG,VTARRY_DENORMALIZED,Denormalized,LOCAL READING,,Ventricular Arrhythmia ECG Assessment (Denormalized),EGPOS,EGPOS,C62164,,Position,,3,N,text,50,,N,N,,C71148,POSITION,SEMI-FOWLERS;SEMI-RECUMBENT;SITTING;STANDING;SUPINE,Semi-Fowlers;Semi-Recumbent;Sitting;Standing;Supine,Single,,,EGPOS,EGPOS,
2025-12-31,C111330,VTARRY,CDASHIG,2-1,,EG,VTARRY_DENORMALIZED,Denormalized,LOCAL READING,,Ventricular Arrhythmia ECG Assessment (Denormalized),VTARRY_EGORRES,EGORRES,C70856,,Result,,6,Y,text,200,,N,N,,,,,,,,,EGORRES;EGTEST;EGTESTCD,EGORRES when EGTESTCD = VTARRY,
2025-12-31,C111330,VTARRY,CDASHIG,2-1,,EG,VTARRY_NORMALIZED,Normalized,LOCAL READING,,Ventricular Arrhythmia ECG Assessment (Normalized),EGDAT,EGDAT,C82515,,Date of Assessment,,1,N,date,10,,N,N,,,,,,,,,EGDTC,EGDTC,
2025-12-31,C111330,VTARRY,CDASHIG,2-1,,EG,VTARRY_NORMALIZED,Normalized,LOCAL READING,,Ventricular Arrhythmia ECG Assessment (Normalized),EGMETHOD,EGMETHOD,C82535,,Method,,2,Y,text,50,,N,N,,C71151,EGMETHOD,,,,12 LEAD STANDARD,C71102,EGMETHOD,EGMETHOD = 12 LEAD STANDARD,
2025-12-31,C111330,VTARRY,CDASHIG,2-1,,EG,VTARRY_NORMALIZED,Normalized,LOCAL READING,,Ventricular Arrhythmia ECG Assessment (Normalized),EGPOS,EGPOS,C62164,,Position,,3,N,text,50,,N,N,,C71148,POSITION,SEMI-FOWLERS;SEMI-RECUMBENT;SITTING;STANDING;SUPINE,Semi-Fowlers;Semi-Recumbent;Sitting;Standing;Supine,Single,,,EGPOS,EGPOS,
2025-12-31,C111330,VTARRY,CDASHIG,2-1,,EG,VTARRY_NORMALIZED,Normalized,LOCAL READING,,Ventricular Arrhythmia ECG Assessment (Normalized),EGTPT,EGTPT,,,Timepoint,,4,N,text,50,,N,N,,,,,,,,,,,
