bc_short_name,bc_id,bc_short_name_id,parent_bc_id,bc_categories,bc_synonyms,result_scales,bc_definition,bc_hierarchy_level,bc_hierarchy_full,dec_n
Karnofsky Performance Status Scale Clinical Classification,C100768,Karnofsky Performance Status Scale Clinical Classification (C100768),C118969,QRS;Clinical or Research Assessment Classification;Karnofsky Performance Status Scale Clinical Classification;KPS SCALE;KPSS01,KPS SCALE;KPSS01,,"A standardized rating scale originally developed by David A. Karnofsky and Joseph H. Burchenal in 1949 which is used to evaluate the degree to which a patient is functionally impaired. This instrument consists of 3 sections, no special care needed, unable to work, and unable to care for one's self and is completed by a clinician based on their observations. There are a total of eleven levels ranging from 0-100 where 0 indicates that the patient is dead and 100 indicates that the patient is normal.",1,Clinical or Research Assessment Classification (C118969); Karnofsky Performance Status Scale Clinical Classification (C100768),0
Kurtzke Functional Systems Scores Clinical Classification,C112522,Kurtzke Functional Systems Scores Clinical Classification (C112522),C118969,QRS;Clinical or Research Assessment Classification;Kurtzke Functional Systems Scores Clinical Classification;KFSS;KFSS1,,,"A standardized rating scale developed by John F. Kurtzke in 1983 to measure the level of functioning in people with multiple sclerosis based on a standard neurological examination. The questionnaire contains 7 functional system; pyramidal functions, cerebellar functions, brainstem functions, sensory function, bowel and bladder function, visual function, and cerebral (or mental) functions. The functional system (FS) scores collected from this questionnaire are used in conjunction with observations and information regarding ambulation and the use of assistive devices to rate the EDSS.",1,Clinical or Research Assessment Classification (C118969); Kurtzke Functional Systems Scores Clinical Classification (C112522),0
Mean Heart Rate by Electrocardiogram,C119259,Mean Heart Rate by Electrocardiogram (C119259),C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,ECG Mean Heart Rate;EKG Mean Heart Rate;EGHRMN,Quantitative,"The calculated average rate of depolarisation of a specific region of the heart, most often the ventricles, as measured and recorded by an electrocardiograph during a specified, extended period of time, and which is usually expressed in beats per minute.",0,Mean Heart Rate by Electrocardiogram (C119259),8
Microbial-induced Antibody Measurement,C187780,Microbial-induced Antibody Measurement (C187780),,Laboratory Tests;Immunogenicity Specimen Assessments,,,The determination of the amount of total microbial-induced antibody in a sample.,0,Microbial-induced Antibody Measurement (C187780),0
Microbial-induced IgM Antibody Measurement,C187786,Microbial-induced IgM Antibody Measurement (C187786),C187780,Laboratory Tests;Immunogenicity Specimen Assessments;Microbial-induced Antibody Measurements,MBIMAB;Microbial-induced IgM Antibody,Quantitative;Ordinal,The determination of the amount of microbial-induced IgM antibody in a sample.,1,Microbial-induced Antibody Measurement (C187780); Microbial-induced IgM Antibody Measurement (C187786),9
Protein to Creatinine Ratio Measurement,C79463,Protein to Creatinine Ratio Measurement (C79463),C74760,Laboratory Tests;Chemistry Tests;Urine Chemistry Tests;Urine Protein Measurements,Protein/Creatinine;PROTCRT,Quantitative,The determination of the ratio of total protein compared to creatinine present in a sample. The measurement may be expressed as a ratio or percentage.,1,Urine Protein Measurement (C74760); Protein to Creatinine Ratio Measurement (C79463),5
Prothrombin Activity Measurement,C98774,Prothrombin Activity Measurement (C98774),,Laboratory Tests;ChemistryTests;Protein or Enzyme Type Measurements;Prothrombin Measurements;Coagulation Study,Factor II Activity;Prothrombin Activity,,The determination of the biological activity of prothrombin in a sample.,0,Prothrombin Activity Measurement (C98774),0
Prothrombin Time,C62656,Prothrombin Time (C62656),C98774,Laboratory Tests;Chemistry Tests;Coagulation Study;Prothrombin Activity Measurements;Drug-Induced Liver Injury;DILI,PT,Quantitative,"A measurement of the clotting time of plasma recalcified in the presence of excess tissue thromboplastin; it is a measure of the extrinsic pathway of coagulation. It is used to determine the clotting tendency of blood, in the measure of warfarin dosage, liver damage and vitamin K status. Factors measured are fibrinogen, prothrombin, and factors V, VII, and X.",1,Prothrombin Activity Measurement (C98774); Prothrombin Time (C62656),5
QRS Axis,C118165,QRS Axis (C118165),C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,,Quantitative,"A numerical representation of the electrocardiographic vector assessed at maximum deviation of the QRS complex from the isoelectric baseline, usually reported for the frontal plane. (CDISC)",0,QRS Axis (C118165),8
"QTc Correction Method Unspecified, Aggregate",C174285,"QTc Correction Method Unspecified, Aggregate (C174285)",C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,QTCUNSAG,Quantitative,"A QT aggregate interval that is corrected for heart rate by unspecified correction method, or by non-standard correction methods.",0,"QTc Correction Method Unspecified, Aggregate (C174285)",9
"QTc Correction Method Unspecified, Single Beat",C174286,"QTc Correction Method Unspecified, Single Beat (C174286)",C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,"QTc Corr Method Unspecified, Single Beat;QTc Correction Method Unspecified, Single Beat;QTCUNSSB",Quantitative,"A QT interval that is corrected for heart rate by unspecified correction method, or by non-standard correction methods, based on a QT interval measured on a single beat utilizing one or more ECG leads.",0,"QTc Correction Method Unspecified, Single Beat (C174286)",9
RR Interval Single Measurement,C117792,RR Interval Single Measurement (C117792),C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,RR Interval Single Measurement;RRSM,Quantitative,"An electrocardiographic measurement of the interval between two consecutive R waves. If R waves are not present, this measurement may utilize the interval between the most easily identified components of the QRS complex within two consecutive beats. (CDISC)",0,RR Interval Single Measurement (C117792),9
Single Beat P Wave Duration,C117776,Single Beat P Wave Duration (C117776),C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,"P Wave Duration, Single Beat;Single Beat P Wave Duration;PWDURSB",Quantitative,An electrocardiographic interval measured from the onset of the P wave to the offset of the P wave of a single beat utilizing one or more leads. (CDISC),0,Single Beat P Wave Duration (C117776),9
Single Beat PR Interval,C117774,Single Beat PR Interval (C117774),C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,"Single Beat PR Interval;PQ Interval, Single Beat;PQSB;PR Interval, Single Beat;PR Interval, Single Beat;PRSB",Quantitative,An electrocardiographic interval measured from the onset of the P wave to the onset of the QRS complex of a single beat utilizing one or more leads. (CDISC),0,Single Beat PR Interval (C117774),9
Single Beat QRS Duration,C117780,Single Beat QRS Duration (C117780),C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,"QRS Duration, Single Beat;Single Beat QRS Duration;QRSSB",Quantitative,An electrocardiographic interval measured from the onset of the QRS complex to the offset of the QRS complex of a single beat utilizing one or more leads. (CDISC),0,Single Beat QRS Duration (C117780),9
Single Beat QT Interval,C117788,Single Beat QT Interval (C117788),C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,"QT Interval, Single Beat;Single Beat QT Interval;QTSB",Quantitative,An electrocardiographic interval measured from the onset of the QRS complex to the offset of the T wave of a single beat utilizing one or more leads. (CDISC),0,Single Beat QT Interval (C117788),9
Single Beat QTCB Interval,C117785,Single Beat QTCB Interval (C117785),C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,"QTcB Interval, Single Beat;Single Beat QTCB Interval;QTCBSB",Quantitative,A QT single beat interval corrected for heart rate using Bazett's formula.,0,Single Beat QTCB Interval (C117785),9
Single Beat QTCF Interval,C117787,Single Beat QTCF Interval (C117787),C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,"QTcF Interval, Single Beat;QTCFSB;Single Beat QTCF Interval",Quantitative,A QT single beat interval corrected for heart rate using Fridericia's formula.,0,Single Beat QTCF Interval (C117787),9
Single Measurement PP Interval,C117772,Single Measurement PP Interval (C117772),C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,"PP Interval, Single Measurement;Single Measurement PP Interval;PPSM",Quantitative,An electrocardiographic measurement of the interval between the onsets of two consecutive P waves. (CDISC),0,Single Measurement PP Interval (C117772),9
Skeletal Muscle Mass Measurement,C178017,Skeletal Muscle Mass Measurement (C178017),C112025,Musculoskeletal Findings;Mass Measurements,SMMASS;Skeletal Muscle Mass,Quantitative,A measurement of the mass of all skeletal muscle in the body.,0,Skeletal Muscle Mass Measurement (C178017),6
Systolic Blood Pressure,C25298,Systolic Blood Pressure (C25298),C54706,Vital Signs;Blood Pressure,SYSBP,Quantitative,The maximum pressure exerted into the systemic arterial circulation during the contraction of the left ventricle of the heart.,1,Blood Pressure (C54706); Systolic Blood Pressure (C25298),7
Urine Protein Measurement,C74760,Urine Protein Measurement (C74760),,Laboratory Tests;Chemistry Tests;Protein or Enzyme Type Measurements,,,The determination of the amount of protein present in a urine sample.,0,Urine Protein Measurement (C74760),0
Waist Circumference,C100948,Waist Circumference (C100948),,Vital Signs;Body Measurements,WSTCIR,Quantitative,"A circumferential measurement of the waist, which may be classified as the area immediately below the lowest rib, at the narrowest part of the torso, midpoint between the lowest rib and the iliac crest, or immediately above the iliac crest.",0,Waist Circumference (C100948),4
Weight,C25208,Weight (C25208),,Vital Signs;Body Measurements,,Quantitative,The vertical force exerted by a mass as a result of gravity.,0,Weight (C25208),0
